,property_id,reviewer_id,reviewer_name,review_date,review_content,head_picture
1072,412079,3046205,David,2015-02-15,"We've just returned from a fantastic weekend stay at Turtle Run. 

The property is stunning, and the large inside living spaces are very well designed and furnished. The three decks and verandas outside are perfect for whiling away lazy summer days taking in the beautiful water views.

The owner met us at Church Point Wharf and kindly gave a lift to Turtle Run in his boat. He’d also very kindly left a welcome basket containing a few food goodies which was most thoughtful.

The house has a fantastic Bose sound system that you can connect to your phone by headphone jack,  and there is also good Wi-Fi and a really comprehensive collection of DVDs

As the property is only accessible by boat this makes for a very private and exclusive experience, and the Pink Water Taxis provide a very convenient service back to Church Point.

We will certainly be back to stay again!
",https://a0.muscache.com/im/pictures/user/c896f310-d355-44df-becc-c52e7e6beaf2.jpg
1073,412079,26611277,Tom,2015-04-06,"Such a relaxing get away from the city. Nice and quiet and even though it rained for most of the trip it just made the fireplace (and massive selection of DVDs) more cozy. My friends all had a great time and I got compliments from everyone for booking a great spot. I'd love to come back sometime when it is nice and hot out. Rob is super friendly, helped us on boat transport to and from the house, and had a welcome basket waiting for us. Reminded me of northern california, wish I could own a place in this area. ",https://a0.muscache.com/im/pictures/3a022c97-44a4-4878-b6ad-3f60f0f5267c.jpg
1074,412079,556520,Thea,2015-04-12,"We all had a fabulous time at Turtle Run. It really is island living, laid back, quiet and beautifully picturesque. The house itself is great and well equipped for BBQs with friends. Rob provides lots of activities, a roaring fire and breakfast treats! There's even a resident octopus that comes out to say hi. What more could you want from a weekend away? We'll be back :)",https://a0.muscache.com/im/pictures/user/af7bb53c-b9af-4bac-8cfd-c03fc9f03b12.jpg
1075,412079,43548050,Karen,2015-12-13,"Hi Rob, What a wonderful place you have, exactly what we were looking for! A stones throw from reality but we felt a million miles away while there. The pictures are exactly what you get. We thoroughly enjoyed ourselves and couldn't fault the accommodation and your kind an generous hospitality right down to the thoughtful welcome pack.  You have a piece of heaven when you are, lucky duck!
Kind Regards
Karen ",https://a0.muscache.com/im/pictures/user/58564da1-35c6-44e8-b13f-a9ae0bd5e60c.jpg
1076,412079,100205365,Edwina,2017-01-14,"This place is just a short trip away from Sydney city but feels like another world. So charming, tranquil and relaxing. The water access is heavenly and Rob's attention to detail makes it such a perfect getaway - you will want for nothing else",https://a0.muscache.com/im/users/7739292/profile_pic/1377793099/original.jpg
1077,412079,23455758,Lou,2017-01-26,"We had a brilliant couple of days at Turtle Run. Absolutely ideal for wildlife spotting,  for messing about in/on the water, or for loafing about with a book. There's also a steep (but worthwhile) walk up the hill behind the house to see the ancient rock art. 
Rob's house is well kitted out (gas barbecue and kayaks got well used) and he made us feel at home with welcome treats. We didn't need to make use of the rainy day entertainment, but there's plenty of it. Lots of steps mean it wouldn't be ideal for those who aren't good at uneven surfaces (or who don't like boats, or spiders of various sizes.) Everyone else should be happy. Thanks Rob!",https://a0.muscache.com/im/pictures/user/81f8ebcd-b3a1-4426-ad86-7980cc1ec9df.jpg
1078,418136,7755289,Ron,2019-03-26,"Clean, comfortable and quiet private apartment in a Northern Beaches suburb. Easy access to a small local mall with supermarket or twenty minutes' walk to a major regional mall. Good express bus service to downtown Sydney. Pleasant deck with BBQ for morning breakfasts with the sunrise or summer evening meals. Jennie was always pleasant and responded super-quickly to a couple of very minor issues.",https://a0.muscache.com/im/users/16349201/profile_pic/1443183122/original.jpg
1079,418136,5128095,Charlotte,2019-04-01,"Thanks for letting us stay at very short notice. Great location, convenient for shopping and the beach.",https://a0.muscache.com/im/users/1441001/profile_pic/1322215123/original.jpg
1080,418136,171584303,Jan,2019-05-21,"We stayed 1 month and maybe a little bit too long as it requires bus travel everyday but very nice and peaceful area and the house is good for 4 people, we have only good experiences of this visit most especially to our 2 kids and the rest of everything was very ok. Thank you very much.",https://a0.muscache.com/im/users/30090437/profile_pic/1427453908/original.jpg
1081,418136,107384730,Adrian,2019-09-13,Great place in great location and awesome hosts,https://a0.muscache.com/im/users/36261626/profile_pic/1434801223/original.jpg
1082,418136,212167292,Kuljeet,2019-10-06,Clean unit in a convenient location,https://a0.muscache.com/im/pictures/user/eb1b6d54-7852-4923-9656-0aa43a123d17.jpg
1083,418136,91092768,June,2019-12-09,"Lovely place, all amenities for cooking, including a bbq, washing machine etc spacious and clean, lovely walk in shower. Location good, bus stop just on corner of road, local shops about 10-15 walk away, peaceful location. Jenny was a brilliant host and always on hand to answer any questions, thank you Jenny for lovely stay.",https://a0.muscache.com/im/pictures/user/3c9e8337-8f61-4ede-b053-479b09d8b49b.jpg
1084,418136,24956071,VannesseMike,2019-12-29,"The unit was good value for money, quiet and convenient for our needs. Communication was excellent.",https://a0.muscache.com/im/pictures/user/121d6b64-5825-442d-9c2e-c9181c77b11e.jpg
1085,418136,307453349,Hugo,2020-01-01,I would come back!,https://a0.muscache.com/im/pictures/user/d1a2cded-d004-4779-a4c3-336a7eb4ce28.jpg
1086,418136,22666163,Tash,2020-01-10,"My family of 3 had a lovely time here. Facilities were super clean (and toddler friendly!), the ocean breeze was amazing, the privacy was great and Jenny’s communication was fast and helpful. The main bed was a bit short for my husband (who is over 6 foot) so we just slept on the bed in the lounge room. Location was 10 minutes drive to all the places we wanted to go and easy access to the city.  We would stay here again.",https://a0.muscache.com/defaults/user_pic-225x225.png
1087,418136,56281888,Brice,2020-01-19,We had a great time at Jenny’ place. The communication was super easy and quick and the place looks exactly like it does on the pictures. The neighborhood is very conveniently located and although it’s a lively neighborhood and the guest suite is very quiet! Would absolutely recommend to stay there!,https://a0.muscache.com/im/pictures/user/60d87acb-0961-48eb-b538-46e76e2580c5.jpg
1088,418480,1537311,Peter,2019-11-09,So relaxing and tranquille in the middle of Sydney spectacular views... waking up to the surf of Tamarama... breakfast at the beach at the lovely cafe right at Tamarama Beach.... if you like more action Bondi is just a 8 Min walk away... best way to experience the spirit of Sydney... living at the beach... in town,https://a0.muscache.com/im/pictures/user/3eaa277e-9b9d-4e60-96a0-1841ed92bc94.jpg
1089,418480,99865249,Ylva,2019-11-15,Fantastisk utsikt från altanen. Inte lika fräscht som det såg ut på bilderna. Slitet. Precis vid nTamarama beach och en liten bit från Bondi beach. Läget är bra.,https://a0.muscache.com/im/users/3264063/profile_pic/1354183303/original.jpg
1090,418480,6932313,Caroline,2019-12-01,"Terrific location and views off the deck in this quiet part of tamarama, an easy walk to Bondi and Bronte. Apartment is fine and as depicted.",https://a0.muscache.com/im/users/8964626/profile_pic/1413999409/original.jpg
1091,418480,114082564,Cassandra,2019-12-07,"Amazing view, nice large bedrooms, clean inside the apartment.",https://a0.muscache.com/im/pictures/user/718c3beb-1427-4207-888d-784b47dde71b.jpg
1092,418480,86628614,Marcelle,2019-12-26,"The apartment is in a quiet location down a laneway.  The view from the balcony is stunning and beaches, restaurants and shops are a short walk away.  The apartment is a bit tired in areas and the property could do with some repairs and maintenance, but it was clean and very functional for our family of 4.  The 2nd (kids) bedroom is located on the ground floor and the master, bathroom, kitchen and living area are on the 2nd floor, which is accessed by a narrow, steep set of stairs.  Was fine for us but may be an issue for small children or elderly people.  The top level of the apartment is in the roof space of the building and it did become quite warm during the day.  There were fans, which helped, but access to the air conditioning would have been ideal (there was an air conditioner in the apartment but no remote control for it).  Host communicated well with us and was friendly.  We enjoyed our stay.",https://a0.muscache.com/im/pictures/user/6f546b27-7d55-4134-8dda-96ad3a3221b9.jpg
1093,418480,250033793,Alex,2020-01-01,Nice place with amazing view in a great location. Would definitely come back!,https://a0.muscache.com/im/pictures/user/69c84815-71b1-4e77-b7e8-0f083676855e.jpg
1094,418480,84867099,Gomata,2020-01-19,"Highly recommended! The location is absolutely fantastic. Walking distance to bondi and along the famous Coogee to Bondi beach walk.
The house could be hard to get to for a person with accessibility problems. Steep flight of stairs down to the property then a steep flight of stairs up into the house.
House could use with a bit of repair work, as with all houses near the ocean there is a some things that needed repair due to extreme weathering.
Also the air conditioning wasn’t working, but lucky while I stayed this wasn’t an issue.
The house is sparkling clean, and heaps of space. 
Curtains don’t do a good job at keeping the light out so if you are a light sleeper bring a face mask. 

But the view!!! Absolutely amazing view! Truly a million dollar view, and given the location, price, cleanliness, I can only highly recommend this accommodation!",https://a0.muscache.com/im/pictures/user/3e095ce1-85a9-4704-8b63-9e3db336acfe.jpg
1095,418480,30066761,Guus,2020-01-28,Great stay & location!  The view and 1 minute walk to tamarama beach.,https://a0.muscache.com/im/pictures/user/e66f92da-41bf-4d1b-949e-a149b5587efd.jpg
1096,418480,51855735,Emily,2020-02-13,The host canceled this reservation 5 days before arrival. This is an automated posting.,https://a0.muscache.com/im/pictures/user/964726bc-0754-4372-a52f-f48417898421.jpg
1097,418480,20476068,Luca,2020-02-13,The host canceled this reservation 13 days before arrival. This is an automated posting.,https://a0.muscache.com/im/pictures/user/dfb80caf-6784-4f13-bab8-48bc746a5763.jpg
1098,421997,111343949,Ransford,2019-12-25,"A fabulous studio which feels spacious, especially with the lovely terrace surrounded by a charming garden with distant water views.
Spotlessly clean, this studio looks brand new with quality amenities, a comfortable large bed and a large couch. 
Leigh met me when I arrived and she has a warm and engaging personality. This was especially appreciated as we were escaping the Blue Mountains fires, looking forward to a few days with less anxiety. 
We will certainly return in the future as it is great to have such a lovely studio which is close to the sea and some great restaurants.",https://a0.muscache.com/im/pictures/user/b62939f8-eef2-46b9-89a8-50a98add602b.jpg
1099,421997,28728589,Jenny,2019-12-28,"Thank you Leigh and Phillip for an amazing couple of days away. The place was just as we imagined and your hospitality was above and beyond. 
This is a great little studio for us to get away from Sydney for a few days. Leigh provided all the little touches to make you feel at home. Looking forward to coming back again next summer!",https://a0.muscache.com/im/users/3357081/profile_pic/1345801035/original.jpg
1100,421997,3633778,Zoe,2020-01-01,"Amazing place, wonderfull house and a Very warmfull host. The best choice in Sydney. 6 stars",https://a0.muscache.com/im/pictures/user/e90fd7d8-39b1-4ce2-afe5-baaecfdaafd8.jpg
1101,421997,315467182,Stephanie,2020-01-04,"Me and my partner enjoyed our stay, the studio was very clean, comfortable and cosy. Would recommend to anyone",https://a0.muscache.com/im/users/12301326/profile_pic/1392599014/original.jpg
1102,421997,240743902,Alek,2020-01-06,"Thanks for the great time at your place Leigh and Phillip. We really enjoyed our stay and felt very much at home. I would highly recommend your place to any future guests. Cheers, Alek and Sarah",https://a0.muscache.com/im/users/5927089/profile_pic/1365989509/original.jpg
1103,421997,15501880,Lauren,2020-01-10,"Gorgeous place to stay! Lovely personal touches like fresh bread and fruit. Space was very versatile!

Lots to explore and do near by - but recommend that you have a car available to you for your stay or be willing to bus/Uber. 

Highly recommend!",https://a0.muscache.com/im/pictures/user/46e8fc97-2fa2-4f94-9bf2-35eafd2aceeb.jpg
1104,421997,52812808,Jumi,2020-01-18,What a wonderful place to stay in a great spot. Great attention to detail and very comfortable. Would love to stay here again. Leigh and Phillip were very accommodating and lovely.,https://a0.muscache.com/im/pictures/user/eaa59b85-1dfe-4eba-8b81-a33cb38bdc65.jpg
1105,421997,88427377,Peter,2020-01-23,Not private and no views. Accommodation is 1st class although no bigger than a large hotel room,https://a0.muscache.com/im/pictures/user/c896f310-d355-44df-becc-c52e7e6beaf2.jpg
1106,421997,22862494,Jackie,2020-01-27,"Fantastic stay with Phillip and Leigh! Clean and modern place, was very comfortable and would definitely stay again.",https://a0.muscache.com/im/pictures/3a022c97-44a4-4878-b6ad-3f60f0f5267c.jpg
1107,421997,196128297,Rini,2020-02-03,Perfectly comfy studio furnished with everything you would need for a weekend stay!,https://a0.muscache.com/im/pictures/user/af7bb53c-b9af-4bac-8cfd-c03fc9f03b12.jpg
1108,426879,253905089,Sinan,2019-08-06,"Anna is very nice, friendly and very helpful. It's very convenient to get downtown with public transport. I can very much recommend it. 
Thank you Anna",https://a0.muscache.com/im/pictures/user/58564da1-35c6-44e8-b13f-a9ae0bd5e60c.jpg
1109,426879,188052304,Jalal,2019-08-21,Anna is a great host! her place is perfectly situated outside Sydney CBD but is 4 mins away using the ferry. neighborhood is very peaceful and quiet most of the time. Highly recommend it for somebody or a couple n Sydney for a short stay!,https://a0.muscache.com/im/users/7739292/profile_pic/1377793099/original.jpg
1110,426879,278895205,金凤,2019-09-14,"Anna的房屋非常棒,入住非常方便,房屋里的设施非常齐全,像是在家里一样,一切使用都是那么的顺手,特别要提到的是热水,每天晚上洗澡特别舒服｡房间里的大床睡着也很舒适｡交通比较便利,有渡轮和巴士,去市中心很快｡推荐大家来体验｡

En:
Anna's house is very good, the stay is very convenient, the facilities in the house are very complete, like at home, everything is so easy to use, especially the hot water, the bath is very comfortable every night.  The big bed in the room is also very comfortable to sleep.  The transportation is convenient, there are ferries and buses, and it is very fast to the city center.  Recommend everyone to experience.",https://a0.muscache.com/im/pictures/user/81f8ebcd-b3a1-4426-ad86-7980cc1ec9df.jpg
1111,426879,284355375,Patricio,2019-10-05,"Anna is a gentle, knowledgeable and friendly host. Always keen to help and make you feel at home.
I fully recommend staying at Anna’s if you plan visiting Sydney. I sure will.
Balmain East is lovely, away from noisy city, close to anywhere you want go (specially if using the ferry)",https://a0.muscache.com/im/users/16349201/profile_pic/1443183122/original.jpg
1112,426879,215072557,Breda,2019-10-17,Anna is warm and friendly.  Home is cute and in great location.  Close to bus and Ferry and lots of great places to eat.,https://a0.muscache.com/im/users/1441001/profile_pic/1322215123/original.jpg
1113,426879,30982386,Susan,2019-11-10,"Anna has a lovely home. The location is close to the CBD by ferry that is just a few minutes walk. She’s a very gracious and helpful host. Her food suggestions perfect! The bed very comfortable. Her directions from airport by train and ferry, easy to follow. I had no trouble finding her home. I would stay with her again.",https://a0.muscache.com/im/users/30090437/profile_pic/1427453908/original.jpg
1114,426879,261926240,Ronaldo,2019-12-08,"Very good stay for people!
Espetially the view 100 m from the House away was beatiful!",https://a0.muscache.com/im/users/36261626/profile_pic/1434801223/original.jpg
1115,426879,74649694,Shirley,2019-12-13,This is a great place to stay & Anna is a lovely host.,https://a0.muscache.com/im/pictures/user/eb1b6d54-7852-4923-9656-0aa43a123d17.jpg
1116,426879,1780826,Sarah,2019-12-17,"A quiet oasis just minutes from Circular Quay by ferry, this place is a fabulous retreat from the urban hustle and bustle. It’s actually a great central location as it was easy to take a bus down to the University of Sydney and the ferry  north to Manly’s Shelly Beach for snorkeling. The bathroom is small but clean and the patio is a lovely place to meditate. From the scented gardenia at the front gate to the little bottles of shampoo and conditioner and lotion, this place just says welcome to paradise!",https://a0.muscache.com/im/pictures/user/3c9e8337-8f61-4ede-b053-479b09d8b49b.jpg
1117,426879,140773771,Micael,2020-01-01,"Our stay at Anna's place was super! Anna is a warm hearted person and did so much to make us feel welcome. The house was very clean and we were provided with everything we needed for a good stay.

We stayed here for the new year's eve and it worked out well. You could just walk down the shore in a couple of minutes and get this great view of the harbour bridge and the city.

Thanks Anna! :)",https://a0.muscache.com/im/pictures/user/121d6b64-5825-442d-9c2e-c9181c77b11e.jpg
1118,429733,48113073,Christy,2015-12-08,"Jo was a fantastic host, the house was easily accessible to the beach and to transport, we were extremely happy with the setup and with her communication with us throughout the trip",https://a0.muscache.com/im/pictures/user/d1a2cded-d004-4779-a4c3-336a7eb4ce28.jpg
1119,430526,3496278,Phillip,2013-01-05,"Our four weeks at Clovelly were very enjoyable in this bright, spacious, airy and comfortable accommodation. The three bathrooms were excellent for our two families and the gas barbeque proved invaluable for this time of year in Australia.  A range of stores and cafeterias were within easy walking distance as was Clovelly beach, a very safe, sheltered bay with additional swimming pool and part of a string of impressive coastal walks.  Larger beaches are within a very short drive. The host was consistently courteous and helpful and remained easily contactable should any significant issues arise (there were none).  We had no difficulty parking our two hire cars close by even on New Year's Eve.  Adjacent neighbours were friendly, welcoming and understanding. The property has an enclosed and private rear garden (with a gate to the park) in which to relax during barbeques.
The centre of Sydney is easily accessible by public transport from the nearby bus stop, the 339 bus goes to Circular Quay which is in close proximity to the Sydney Opera House and Royal Botanic Gardens and from which numerous ferries depart for the various attractions and suburbs.  We travelled quite economically to Manly to visit some distant relatives.  It is a nice location with a few impressive beaches of its own.  Of the larger beaches we preferred Maroubra which was about a twenty minute drive.  Nice for families and surfers alike and not quite as populated as one or two others.
The Blue Mountains range is a two hour train journey Central Station to Katoomba.  Very scenic (and hot in early January, take water bottles).
To organise trips further afield (Cairns, Kuranda, Daintree) we found a travel agent in the centre of Coogee (about 10m mins drive) very helpful in getting the best deal without hours on the internet.  For shopping we found Westfield East Gardens (about 20 minutes) very good, it has an extensive range of shops of all sorts and parking is free.  We found Bayswater Car Rental, King's Cross very good.  A sat nav is a must (understandably). Lots of happy memories.",https://a0.muscache.com/defaults/user_pic-225x225.png
1120,430526,18459644,Beatrice,2015-01-05,"We where a party of 7 persons and enjoyed the house very much. It is very spacey and nice furnitured. The garden is huge with a big table and grill. Busses to town are near by. Several beaches are in walking distance. A great location, which I can highly recommend.",https://a0.muscache.com/im/pictures/user/60d87acb-0961-48eb-b538-46e76e2580c5.jpg
1121,430526,12522011,Domini,2016-01-09,"The house was just as pictured with plenty of room for two families. They provided everything you might need for a beach holiday including towels, snorkelling gear and boogie boards. It was also great having some toys and books to keep the kids occupied on the rainy days. We had a great stay and Craig was really good to communicate with.",https://a0.muscache.com/im/pictures/user/3eaa277e-9b9d-4e60-96a0-1841ed92bc94.jpg
1122,430526,51577535,Daniel,2017-01-03,"We had an amazing family time at the property. House is spacious and indeed according to the pictures shown. House very well equipped in all aspects. We've enjoyed using the barbecue place and the kids loves the backyard and the trampolim. Neighborhood is very calm and quiet, perfect for those wanting a relaxing time with the family. Clovelly beach is tranquil walking distance. Coggee and Bronte beach are also reachable through a very pleasant coastal walk. Thanks for all Craig!",https://a0.muscache.com/im/users/3264063/profile_pic/1354183303/original.jpg
1123,430526,10652890,Ricardo,2018-01-07,It's a beautiful home located in a great spot near Clovelly beach. There's plenty of space for family and a pleasant backyard. Craig was always very helpful with quick response. I would highly recommended it to anyone. ,https://a0.muscache.com/im/users/8964626/profile_pic/1413999409/original.jpg
1124,430526,147870697,Sarah,2018-12-27,"We stayed at the house for a week over Christmas, great location and plenty of space and home comforts.",https://a0.muscache.com/im/pictures/user/718c3beb-1427-4207-888d-784b47dde71b.jpg
1125,430526,194607150,Sunny,2019-01-11,Wonderful place and feel free^^,https://a0.muscache.com/im/pictures/user/6f546b27-7d55-4134-8dda-96ad3a3221b9.jpg
1126,430526,68145530,Michael,2019-12-27,Was perfect for our family get together,https://a0.muscache.com/im/pictures/user/69c84815-71b1-4e77-b7e8-0f083676855e.jpg
1127,444977,47865294,Qi,2016-01-05,"Thanks Robert to let me and my family stay at his house for 2 nights, it was great experience to us. Such a beautiful house in urban Sydney, the trees, the garden and the paintings on the wall made this Cheerybrook home so warm. We can image how big is the effort to maintain everything here, I can feel Robert and his family are really in passion with arts and music.",https://a0.muscache.com/im/pictures/user/3e095ce1-85a9-4704-8b63-9e3db336acfe.jpg
1128,444977,28373669,Jane,2016-01-09,"Robert was a great host, very friendly and accommodating and we were very lucky to be able to stay in his lovely house.",https://a0.muscache.com/im/pictures/user/e66f92da-41bf-4d1b-949e-a149b5587efd.jpg
1129,444977,39372364,Leigh,2016-02-10,"We really enjoyed our stay with Rob and Sue. They were always friendly, helpful and a good source of company. Rob even went out of his way on more than one occasion to provide us with invaluable assistance or advice. The facilities at the house were great, the neighborhood lovely and we had good access to public transport and shops. ",https://a0.muscache.com/im/pictures/user/964726bc-0754-4372-a52f-f48417898421.jpg
1130,444977,32179733,Amanda,2016-03-06,"Robert made both my girls and I feeling very welcome at his beautiful and very comfortable home.  Cherrybrook is a wonderful leafy location with shops close by.  The accommodation provided all that we were looking for - comfy, cleans, good amenities, shops close by and friendly host.  Thanks Robert.",https://a0.muscache.com/im/pictures/user/dfb80caf-6784-4f13-bab8-48bc746a5763.jpg
1131,444977,21032235,Graeme,2016-03-08,"Our stay at Cherrybrook was extremely homely.  Robert and Sue made us feel very welcome in their comfortable, handsome home.  The suburb was treed and green and their garden and pool a delight.  ",https://a0.muscache.com/im/pictures/user/b62939f8-eef2-46b9-89a8-50a98add602b.jpg
1132,444977,43560490,Heike,2016-04-01,"In March 2016 we spend a lovely time in Sydney/ Cerrybrook. We had fantastic 10 days at the home of Bob and Sue. It was always a pleasant and warm atmosphere with them: artistic design of the rooms and always classical music in the background -and every morning an exellent fresh coffee! Bob and Sue were perfect hosts and anytime ready to help us and gave us good advice. Bob made really good plans an printed maps for our trips, so we it was easy to travel at ourselfs savely. We enjoyed nice evenings with them topped by a 5-star-dinner. And we liked the whole accomondation incl. the pool, wich stood us available. Everything was always very clean and tidy. After this time we already felt at home really. We would love to see Robert and Sue again – perhaps during a trip through Germany. We want to say again: Thank you very much! 
Carsten and Heike",https://a0.muscache.com/im/users/3357081/profile_pic/1345801035/original.jpg
1133,444977,57692263,John,2016-05-09,"Hi Robert
Thank you for and your wife being a wonderful host. I had a very pleasant stay, my room and bathroom were exactly as per your ad. 

I enjoyed the suburb and will definitely consider your house when I return with my family. 

Thanks
John",https://a0.muscache.com/im/pictures/user/e90fd7d8-39b1-4ce2-afe5-baaecfdaafd8.jpg
1134,444977,61632363,Kim,2016-10-09,"Lovely home, close to a park and relatively close to the shops. Spacious, tidy and comfortable home.",https://a0.muscache.com/im/users/12301326/profile_pic/1392599014/original.jpg
1135,444977,101494579,Odile,2016-12-29,"Excellent accueil de la part de Robert et de son épouse qui se mettent en quatre pour leurs invités en toutes circonstances. Leur maison est à leur image : chaleureuse et chic. Adresse à recommander sans hésitation à tous ceux qui apprécient calme, confort et espace après leur journée de visite à Sydney.",https://a0.muscache.com/im/users/5927089/profile_pic/1365989509/original.jpg
1136,444977,202516462,Juliana,2018-12-31,We had an amazing time here! Robert and his wife were absolutely friendly and welcoming and we felt at home straight away! The pool was a special extra! Everything was nice and clean and we would always come back :) It is quite far away from the city but it’s a beautiful area and there is also a bus going directly into the city so it’s not a problem at all.,https://a0.muscache.com/im/pictures/user/46e8fc97-2fa2-4f94-9bf2-35eafd2aceeb.jpg
1137,446497,5139516,Greg,2013-04-02,"Awesome stay at a beautiful family home. Sarah was most accommodating, and we be sure to ask again to stay if we are back in Sydney. The kids loved the garden and the access to they toys. Also easy walk to the ferry and beaches  and a short drive to Manly Beaches.",https://a0.muscache.com/im/pictures/user/eaa59b85-1dfe-4eba-8b81-a33cb38bdc65.jpg
1138,446497,5343838,Rebecca,2014-01-03,"Such a beautiful home in a fantastic location! So easy to get to the beach, local shops for supplies, or the city. The kids loved the play room and the outdoor space was a great place to sit back and relax.
Sarah was wonderful to deal with, so helpful and welcoming. We feel very lucky to have been able to spend our holidays in Sarah and family's home.",https://a0.muscache.com/im/pictures/user/c896f310-d355-44df-becc-c52e7e6beaf2.jpg
1139,446497,8695454,Carola,2014-01-10,"perfect house, my family loved every minute of their stay. everything was as described. the house was very clean and well equipped.
thanks you sarah and family for making it a memorable stay in sydney.",https://a0.muscache.com/im/pictures/3a022c97-44a4-4878-b6ad-3f60f0f5267c.jpg
1140,446497,9568745,Peter&Christine,2014-07-01,"Christine & I enjoyed our stay very much. Sarah provided us with loads of local information and hints. Their house is conveniently close to Manly and its amenities. Their lovely house is light and airy and has many interesting features. It has all the facilities that one would expect.
We particularly liked the welcome notes from their children!",https://a0.muscache.com/im/pictures/user/af7bb53c-b9af-4bac-8cfd-c03fc9f03b12.jpg
1141,446497,16890915,Julie,2014-07-19,Communication and house were fantastic and exactly as described.  Location was fantastic as we spend lots of time ferrying around and getting down to beaches for surf.  Sarah was thorough in the preparations and prompt with emails.  Great 1st experience with Airnb for our family.,https://a0.muscache.com/im/pictures/user/58564da1-35c6-44e8-b13f-a9ae0bd5e60c.jpg
1142,446497,35634861,Philip,2016-01-05,Our Family really enjoyed our stay in Sarah's house.  It is in a great location for the Northern Beaches and the Manly Ferry into Sydney or to other harbour-side attractions. The house was accurately described and very comfortable for a family of five. Sorry to leave!,https://a0.muscache.com/im/users/7739292/profile_pic/1377793099/original.jpg
1143,446497,29335167,Dee,2016-03-10,"A fantastic place to stay book it now! Family friendly is an understatement! Our kids loved all the toys down to the ones in the tub, the garden was perfect for shade on hot days while the decked area on the other side of the house had full sun for the grown ups if they wanted it. A beautiful home with a very relaxed atmosphere and all the conveniences you could want. Fairlight beach was lovely for swimming as less crowded than manly beach and had closed in pool area. Ferry from Manly to cbd was lovely but found a bus route around the corner even more convenient with two small kids. Would love to stay again next time we're in Oz. A big thank you to Sarah and her family",https://a0.muscache.com/im/pictures/user/81f8ebcd-b3a1-4426-ad86-7980cc1ec9df.jpg
1144,446497,102688293,Emily,2018-01-09,"We all thoroughly enjoyed our stay in a Sarah’s lovely home.
It was light, spacious & family friendly & in a great location which meant we didn’t need to hire a car and used public transport everywhere.
Sarah was always on hand to help us with any issues we had even though she was the other side of the world. 
We had an amazing holiday!",https://a0.muscache.com/im/users/16349201/profile_pic/1443183122/original.jpg
1145,446497,214985141,Peter,2019-04-19,A beautiful house in a great location.,https://a0.muscache.com/im/users/1441001/profile_pic/1322215123/original.jpg
1146,446497,92539074,Babak,2019-12-30,"We expected Sarah's home to be lovely, and it more than lived up to expectations. Sarah was great at communicating with us both prior to arrival and a couple of of times while we were there and questions came up.  The home is exactly as described and there were some nice touches that made for a good arrival.  It's a short walk down to the beach and great restaurants.  We've stayed in many Airbnbs, and this is near/at the top of our list of favorites.  We'd love to return there another time.",https://a0.muscache.com/im/users/30090437/profile_pic/1427453908/original.jpg
1147,446570,275151907,未,2019-08-15,Leonie is so nice that I never forget,https://a0.muscache.com/im/users/36261626/profile_pic/1434801223/original.jpg
1148,446570,16059788,Felicity,2019-08-18,"Loved staying with Leonie and Winslow! The house is so beautiful and Leonie is communicative, attentive and friendly. The house itself is in a prime location too!",https://a0.muscache.com/im/pictures/user/eb1b6d54-7852-4923-9656-0aa43a123d17.jpg
1149,446570,41958860,娜,2019-09-04,"I am so lucky stay at Leonie's lovely place for whole week in sydney. It's a very convinient place close to everything you would like to explore of the hot spot at sydney, walking distance to harbour,  hyde park ,China  town ....and lots of cozy delicious restaurants nearby. Every morning we had a small chat ,I learned many meaningful thoughts of life,family, career and to be a better future self. What a wonderful stay, what a miracle meet with her as a inspired mentor of my life.",https://a0.muscache.com/im/pictures/user/3c9e8337-8f61-4ede-b053-479b09d8b49b.jpg
1150,446570,29535003,Huiseo,2019-09-22,"Everything was so nice! The cat is so lovely:) Leonie has great insights, and would love to share them with you! The location was close to the station, and there are awesome cafes and restaurants nearby.",https://a0.muscache.com/im/pictures/user/121d6b64-5825-442d-9c2e-c9181c77b11e.jpg
1151,446570,94887840,Cathio,2019-10-01,"房子位置很好,走到中央车站也就十分钟,也可步行去海德公园等景点,一共三间卧室两个洗手间,偶尔有洗漱时间冲突,房间很干净,不过木楼梯走起来有点响｡房东很热情,经常载房客去海边游泳,家里的老猫咪也很温柔｡",https://a0.muscache.com/im/pictures/user/d1a2cded-d004-4779-a4c3-336a7eb4ce28.jpg
1152,446570,2742428,Ami,2019-11-15,"Leonie offers a beautiful, cozy, clean home and is a host who truly cares about the happiness and experience of each of her guests. She’s got a huge zest and curiosity towards life and people, tons of energy and ambition, and the will to do it all. She has tons of knowledge of Sydney and is very eager to share advice. You can be very open and direct with her to share what would make your stay comfortable. Much appreciation Leonie!",https://a0.muscache.com/defaults/user_pic-225x225.png
1153,446570,220394381,Shane,2019-11-23,Great local base for exploring town.,https://a0.muscache.com/im/pictures/user/60d87acb-0961-48eb-b538-46e76e2580c5.jpg
1154,446570,73290130,Kaili,2019-11-23,"Leonie is a great host who goes extra mile . She took time to share with me what are the things to do and to go in Sydney as this is my first coming here. Beyond that, she allows me to check in early morning at 9am as I land in Sydney super early in the morning.  ( However, for travellers who are considering this property, early check in is case by case basis which subject to the room availability). The room is spacious including the shared bathroom! Very clean and tidy! You will be intrigued by the decors as well!",https://a0.muscache.com/im/pictures/user/3eaa277e-9b9d-4e60-96a0-1841ed92bc94.jpg
